IsolateID1	IsolateID2	PTS_score	label
S8MRS0867-WB1-R1.MID61.P2.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0273037542662116	1uL
S8MRS0886-WB1-R1.MID61.P4.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.00803212851405622	1uL
S8MRS0901-WB1.MID65.P5.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0406976744186047	1uL
S8MRS0904-WB1-R1.MID61.P6.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0148698884758364	1uL
S8MRS0910-WB1.MID61.P7.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0349854227405248	1uL
S8MRS0928-WB1.MID65.P7.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0216606498194946	1uL
S8MRS0936-WB1.MID65.P8.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.032258064516129	1uL
S8MRS0938-WB1.MID61.P9.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0287769784172662	1uL
S8MRS0948-WB1.MID61.P10.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.013840830449827	1uL
S8MRS0980-WB1.MID73.P2.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0604395604395604	1uL
S8MRS2144-WB1-R1.MID69.P5.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0273037542662116	1uL
S8MRS2155-WB1.MID69.P8.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.041522491349481	1uL
S8MRS2160-WB1.MID73.P8.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0256410256410256	1uL
S8MRS2267-WB1-R1.MID77.P8.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0364741641337386	1uL
S8MRS2276-WB1.MID77.P9.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.083743842364532	1uL
S8MRS2444-WB1.MID85.P1.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.014760147601476	1uL
S8MRS2446-WB1.MID89.P1.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.027681660899654	1uL
S8MRS2458-WB1.MID85.P3.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0318181818181818	1uL
S8MRS2473-WB1.MID89.P4.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0690537084398977	1uL
S8MRS2489-WB1.MID89.P6.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0562248995983936	1uL
S8MRS2491-WB1.MID85.P7.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0427807486631016	1uL
S8MRS2517-WB1.MID89.P9.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0622568093385214	1uL
S8MRS2530-WB1.MID93.P2.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0253968253968254	1uL
S8MRS2533-WB1.MID97.P2.nov22	S8MRS0089-WB1.MID5.P9.nov22	0.0563380281690141	1uL
S8MRS0187-WB1.MID15.P2.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.019047619047619	1uL
S8MRS0190-WB1-R1.MID10.P3.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0228-WB1.MID10.P7.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0196078431372549	1uL
S8MRS0256-WB1.MID10.P9.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0257-WB1.MID15.P9.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0273-WB1.MID20.P3.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0126182965299685	1uL
S8MRS0307-WB1.MID24.P7.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0370-WB1.MID28.P1.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0515-WB1.MID36.P2.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0527-WB1.MID36.P4.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0210526315789474	1uL
S8MRS0532-WB1.MID40.P4.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0136986301369863	1uL
S8MRS0569-WB1.MID36.P7.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0202020202020202	1uL
S8MRS0572-WB1.MID36.P8.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0581-WB1-R1.MID36.P9.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0586-WB1.MID36.P10.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.036697247706422	1uL
S8MRS0633-WB1.MID48.P4.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0636-WB1.MID48.P5.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0178571428571429	1uL
S8MRS0655-WB1.MID48.P8.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.018348623853211	1uL
S8MRS0659-WB1.MID44.P10.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0206185567010309	1uL
S8MRS0660-WB1.MID48.P10.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0132450331125828	1uL
S8MRS0671-WB1.MID57.P1.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.00591715976331361	1uL
S8MRS0686-WB1.MID57.P3.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0690-WB1-R1.MID53.P4.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0380952380952381	1uL
S8MRS0735-WB1.MID57.P6.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0850-WB1.MID61.P1.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0867-WB1-R1.MID61.P2.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.036036036036036	1uL
S8MRS0886-WB1-R1.MID61.P4.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0901-WB1.MID65.P5.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0123456790123457	1uL
S8MRS0904-WB1-R1.MID61.P6.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0910-WB1.MID61.P7.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0372670807453416	1uL
S8MRS0928-WB1.MID65.P7.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0210526315789474	1uL
S8MRS0936-WB1.MID65.P8.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.015625	1uL
S8MRS0938-WB1.MID61.P9.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS0948-WB1.MID61.P10.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0186915887850467	1uL
S8MRS0980-WB1.MID73.P2.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.010989010989011	1uL
S8MRS2144-WB1-R1.MID69.P5.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS2155-WB1.MID69.P8.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0373831775700935	1uL
S8MRS2160-WB1.MID73.P8.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0153846153846154	1uL
S8MRS2267-WB1-R1.MID77.P8.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0272108843537415	1uL
S8MRS2276-WB1.MID77.P9.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0178571428571429	1uL
S8MRS2444-WB1.MID85.P1.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS2446-WB1.MID89.P1.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS2458-WB1.MID85.P3.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0155038759689922	1uL
S8MRS2473-WB1.MID89.P4.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0133333333333333	1uL
S8MRS2489-WB1.MID89.P6.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0	1uL
S8MRS2491-WB1.MID85.P7.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0104166666666667	1uL
S8MRS2517-WB1.MID89.P9.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.00602409638554217	1uL
S8MRS2530-WB1.MID93.P2.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.0150375939849624	1uL
S8MRS2533-WB1.MID97.P2.nov22	S8MRS0128-WB1-R1.MID1.P10.nov22	0.023121387283237	1uL
S8MRS0190-WB1-R1.MID10.P3.nov22	S8MRS0187-WB1.MID15.P2.nov22	0	1uL
S8MRS0228-WB1.MID10.P7.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0173913043478261	1uL
S8MRS0256-WB1.MID10.P9.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0218579234972678	1uL
S8MRS0257-WB1.MID15.P9.nov22	S8MRS0187-WB1.MID15.P2.nov22	0	1uL
S8MRS0273-WB1.MID20.P3.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0303030303030303	1uL
S8MRS0307-WB1.MID24.P7.nov22	S8MRS0187-WB1.MID15.P2.nov22	0	1uL
S8MRS0370-WB1.MID28.P1.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0408163265306122	1uL
S8MRS0515-WB1.MID36.P2.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.00796812749003984	1uL
S8MRS0527-WB1.MID36.P4.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0555555555555556	1uL
S8MRS0532-WB1.MID40.P4.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0251572327044025	1uL
S8MRS0569-WB1.MID36.P7.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0357142857142857	1uL
S8MRS0572-WB1.MID36.P8.nov22	S8MRS0187-WB1.MID15.P2.nov22	0	1uL
S8MRS0581-WB1-R1.MID36.P9.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0451127819548872	1uL
S8MRS0586-WB1.MID36.P10.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0327868852459016	1uL
S8MRS0633-WB1.MID48.P4.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0172413793103448	1uL
S8MRS0636-WB1.MID48.P5.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.032	1uL
S8MRS0655-WB1.MID48.P8.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0235294117647059	1uL
S8MRS0659-WB1.MID44.P10.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0545454545454545	1uL
S8MRS0660-WB1.MID48.P10.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0121951219512195	1uL
S8MRS0671-WB1.MID57.P1.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0227920227920228	1uL
S8MRS0686-WB1.MID57.P3.nov22	S8MRS0187-WB1.MID15.P2.nov22	0	1uL
S8MRS0690-WB1-R1.MID53.P4.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0338983050847458	1uL
S8MRS0735-WB1.MID57.P6.nov22	S8MRS0187-WB1.MID15.P2.nov22	0	1uL
S8MRS0850-WB1.MID61.P1.nov22	S8MRS0187-WB1.MID15.P2.nov22	0	1uL
S8MRS0867-WB1-R1.MID61.P2.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0806451612903226	1uL
S8MRS0886-WB1-R1.MID61.P4.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.025	1uL
S8MRS0901-WB1.MID65.P5.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0342857142857143	1uL
S8MRS0904-WB1-R1.MID61.P6.nov22	S8MRS0187-WB1.MID15.P2.nov22	0	1uL
S8MRS0910-WB1.MID61.P7.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0344827586206897	1uL
S8MRS0928-WB1.MID65.P7.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.037037037037037	1uL
S8MRS0936-WB1.MID65.P8.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0425531914893617	1uL
S8MRS0938-WB1.MID61.P9.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.018348623853211	1uL
S8MRS0948-WB1.MID61.P10.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0333333333333333	1uL
S8MRS0980-WB1.MID73.P2.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0615384615384615	1uL
S8MRS2144-WB1-R1.MID69.P5.nov22	S8MRS0187-WB1.MID15.P2.nov22	0	1uL
S8MRS2155-WB1.MID69.P8.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0166666666666667	1uL
S8MRS2160-WB1.MID73.P8.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.013986013986014	1uL
S8MRS2267-WB1-R1.MID77.P8.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0375	1uL
S8MRS2276-WB1.MID77.P9.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0253164556962025	1uL
S8MRS2444-WB1.MID85.P1.nov22	S8MRS0187-WB1.MID15.P2.nov22	0	1uL
S8MRS2446-WB1.MID89.P1.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0166666666666667	1uL
S8MRS2458-WB1.MID85.P3.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.022140221402214	1uL
S8MRS2473-WB1.MID89.P4.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0228384991843393	1uL
S8MRS2489-WB1.MID89.P6.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0121580547112462	1uL
S8MRS2491-WB1.MID85.P7.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0390243902439024	1uL
S8MRS2517-WB1.MID89.P9.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.0173913043478261	1uL
S8MRS2530-WB1.MID93.P2.nov22	S8MRS0187-WB1.MID15.P2.nov22	0	1uL
S8MRS2533-WB1.MID97.P2.nov22	S8MRS0187-WB1.MID15.P2.nov22	0.043010752688172	1uL
S8MRS0228-WB1.MID10.P7.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.015748031496063	1uL
S8MRS0256-WB1.MID10.P9.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.041025641025641	1uL
S8MRS0257-WB1.MID15.P9.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0188679245283019	1uL
S8MRS0273-WB1.MID20.P3.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0175438596491228	1uL
S8MRS0307-WB1.MID24.P7.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0158730158730159	1uL
S8MRS0370-WB1.MID28.P1.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0	1uL
S8MRS0515-WB1.MID36.P2.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0228136882129278	1uL
S8MRS0527-WB1.MID36.P4.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0166666666666667	1uL
S8MRS0532-WB1.MID40.P4.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0467836257309941	1uL
S8MRS0569-WB1.MID36.P7.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.032258064516129	1uL
S8MRS0572-WB1.MID36.P8.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0163934426229508	1uL
S8MRS0581-WB1-R1.MID36.P9.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0275862068965517	1uL
S8MRS0586-WB1.MID36.P10.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0	1uL
S8MRS0633-WB1.MID48.P4.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.015625	1uL
S8MRS0636-WB1.MID48.P5.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0145985401459854	1uL
S8MRS0655-WB1.MID48.P8.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0113636363636364	1uL
S8MRS0659-WB1.MID44.P10.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0163934426229508	1uL
S8MRS0660-WB1.MID48.P10.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0340909090909091	1uL
S8MRS0671-WB1.MID57.P1.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0165289256198347	1uL
S8MRS0686-WB1.MID57.P3.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0212765957446809	1uL
S8MRS0690-WB1-R1.MID53.P4.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0153846153846154	1uL
S8MRS0735-WB1.MID57.P6.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0355029585798817	1uL
S8MRS0850-WB1.MID61.P1.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0	1uL
S8MRS0867-WB1-R1.MID61.P2.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0	1uL
S8MRS0886-WB1-R1.MID61.P4.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0	1uL
S8MRS0901-WB1.MID65.P5.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0213903743315508	1uL
S8MRS0904-WB1-R1.MID61.P6.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0	1uL
S8MRS0910-WB1.MID61.P7.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.032258064516129	1uL
S8MRS0928-WB1.MID65.P7.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0166666666666667	1uL
S8MRS0936-WB1.MID65.P8.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0522875816993464	1uL
S8MRS0938-WB1.MID61.P9.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0	1uL
S8MRS0948-WB1.MID61.P10.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0	1uL
S8MRS0980-WB1.MID73.P2.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.00966183574879227	1uL
S8MRS2144-WB1-R1.MID69.P5.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0	1uL
S8MRS2155-WB1.MID69.P8.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0	1uL
S8MRS2160-WB1.MID73.P8.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0258064516129032	1uL
S8MRS2267-WB1-R1.MID77.P8.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0	1uL
S8MRS2276-WB1.MID77.P9.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0160642570281124	1uL
S8MRS2444-WB1.MID85.P1.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0	1uL
S8MRS2446-WB1.MID89.P1.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0	1uL
S8MRS2458-WB1.MID85.P3.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0141342756183746	1uL
S8MRS2473-WB1.MID89.P4.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0288	1uL
S8MRS2489-WB1.MID89.P6.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.00586510263929619	1uL
S8MRS2491-WB1.MID85.P7.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.00921658986175115	1uL
S8MRS2517-WB1.MID89.P9.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0112044817927171	1uL
S8MRS2530-WB1.MID93.P2.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0253164556962025	1uL
S8MRS2533-WB1.MID97.P2.nov22	S8MRS0190-WB1-R1.MID10.P3.nov22	0.0202020202020202	1uL
S8MRS0256-WB1.MID10.P9.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0222222222222222	1uL
S8MRS0257-WB1.MID15.P9.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.021978021978022	1uL
S8MRS0273-WB1.MID20.P3.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0122324159021407	1uL
S8MRS0307-WB1.MID24.P7.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS0370-WB1.MID28.P1.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS0515-WB1.MID36.P2.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.032258064516129	1uL
S8MRS0527-WB1.MID36.P4.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS0532-WB1.MID40.P4.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0384615384615385	1uL
S8MRS0569-WB1.MID36.P7.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.018348623853211	1uL
S8MRS0572-WB1.MID36.P8.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS0581-WB1-R1.MID36.P9.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0307692307692308	1uL
S8MRS0586-WB1.MID36.P10.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0168067226890756	1uL
S8MRS0633-WB1.MID48.P4.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS0636-WB1.MID48.P5.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0163934426229508	1uL
S8MRS0655-WB1.MID48.P8.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0237388724035608	1uL
S8MRS0659-WB1.MID44.P10.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0186915887850467	1uL
S8MRS0660-WB1.MID48.P10.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS0671-WB1.MID57.P1.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0172413793103448	1uL
S8MRS0686-WB1.MID57.P3.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS0690-WB1-R1.MID53.P4.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0173913043478261	1uL
S8MRS0735-WB1.MID57.P6.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS0850-WB1.MID61.P1.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS0867-WB1-R1.MID61.P2.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0165289256198347	1uL
S8MRS0886-WB1-R1.MID61.P4.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS0901-WB1.MID65.P5.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0116279069767442	1uL
S8MRS0904-WB1-R1.MID61.P6.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0206185567010309	1uL
S8MRS0910-WB1.MID61.P7.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0233918128654971	1uL
S8MRS0928-WB1.MID65.P7.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS0936-WB1.MID65.P8.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0289855072463768	1uL
S8MRS0938-WB1.MID61.P9.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0188679245283019	1uL
S8MRS0948-WB1.MID61.P10.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0341880341880342	1uL
S8MRS0980-WB1.MID73.P2.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0416666666666667	1uL
S8MRS2144-WB1-R1.MID69.P5.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS2155-WB1.MID69.P8.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS2160-WB1.MID73.P8.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0285714285714286	1uL
S8MRS2267-WB1-R1.MID77.P8.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0254777070063694	1uL
S8MRS2276-WB1.MID77.P9.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.00854700854700855	1uL
S8MRS2444-WB1.MID85.P1.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS2446-WB1.MID89.P1.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS2458-WB1.MID85.P3.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0149253731343284	1uL
S8MRS2473-WB1.MID89.P4.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.00983606557377049	1uL
S8MRS2489-WB1.MID89.P6.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.00613496932515337	1uL
S8MRS2491-WB1.MID85.P7.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0099009900990099	1uL
S8MRS2517-WB1.MID89.P9.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0116959064327485	1uL
S8MRS2530-WB1.MID93.P2.nov22	S8MRS0228-WB1.MID10.P7.nov22	0	1uL
S8MRS2533-WB1.MID97.P2.nov22	S8MRS0228-WB1.MID10.P7.nov22	0.0109289617486339	1uL
S8MRS0257-WB1.MID15.P9.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0125786163522013	1uL
S8MRS0273-WB1.MID20.P3.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0253164556962025	1uL
S8MRS0307-WB1.MID24.P7.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0446927374301676	1uL
S8MRS0370-WB1.MID28.P1.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0122699386503067	1uL
S8MRS0515-WB1.MID36.P2.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0379746835443038	1uL
S8MRS0527-WB1.MID36.P4.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.023121387283237	1uL
S8MRS0532-WB1.MID40.P4.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0357142857142857	1uL
S8MRS0569-WB1.MID36.P7.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0338983050847458	1uL
S8MRS0572-WB1.MID36.P8.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0114285714285714	1uL
S8MRS0581-WB1-R1.MID36.P9.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0202020202020202	1uL
S8MRS0586-WB1.MID36.P10.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0213903743315508	1uL
S8MRS0633-WB1.MID48.P4.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0331491712707182	1uL
S8MRS0636-WB1.MID48.P5.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0105263157894737	1uL
S8MRS0655-WB1.MID48.P8.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0197530864197531	1uL
S8MRS0659-WB1.MID44.P10.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0114285714285714	1uL
S8MRS0660-WB1.MID48.P10.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0436681222707424	1uL
S8MRS0671-WB1.MID57.P1.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0384615384615385	1uL
S8MRS0686-WB1.MID57.P3.nov22	S8MRS0256-WB1.MID10.P9.nov22	0	1uL
S8MRS0690-WB1-R1.MID53.P4.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0109289617486339	1uL
S8MRS0735-WB1.MID57.P6.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.018018018018018	1uL
S8MRS0850-WB1.MID61.P1.nov22	S8MRS0256-WB1.MID10.P9.nov22	0	1uL
S8MRS0867-WB1-R1.MID61.P2.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0105820105820106	1uL
S8MRS0886-WB1-R1.MID61.P4.nov22	S8MRS0256-WB1.MID10.P9.nov22	0	1uL
S8MRS0901-WB1.MID65.P5.nov22	S8MRS0256-WB1.MID10.P9.nov22	0.0333333333333333	1uL
